sec,nanosec,x,y,z,qx,qy,qz,qw,time
1742308768,777098722,-2.6300228016851577,-1.2159753402451634,0.0,0.0,0.0,0.0451522589427277,-0.9989801166751864,1742308768.7770987
1742308768,797085204,-2.610049717613871,-1.2177845373666123,0.0,0.0,0.0,0.0335974502179273,-0.999435446308992,1742308768.7970853
1742308768,817130375,-2.590186641677971,-1.2191214995636626,0.0,0.0,0.0,0.0221227959114815,-0.9997552610019408,1742308768.8171303
1742308768,837104505,-2.5702425654892247,-1.2200045854475663,0.0,0.0,0.0,0.01061317021074,-0.9999436787229958,1742308768.8371046
1742308768,857113643,-2.550090532583559,-1.2204324116467178,0.0,0.0,0.0,-0.0010091224761848,-0.9999994908357844,1742308768.8571136
1742308768,872010919,-2.535122721023699,-1.220402202890445,0.0,0.0,0.0,-0.0096395882692177,-0.9999535380896454,1742308768.872011
1742308768,897127152,-2.509945072641305,-1.2199167308935412,0.0,0.0,0.0,-0.0241577821980138,-0.9997081581938168,1742308768.8971272
1742308768,917085890,-2.4897683066437755,-1.2189410247179997,0.0,0.0,0.0,-0.0358002112542673,-0.9993589669754056,1742308768.917086
1742308768,937032403,-2.46968444016073,-1.217500240028074,0.0,0.0,0.0,-0.0466331426256623,-0.9989120832229704,1742308768.9370325
1742308768,957185417,-2.4498725348746464,-1.215646404565665,0.0,0.0,0.0,-0.0573331706587956,-0.9983551009246208,1742308768.9571855
1742308768,977068568,-2.430561930179849,-1.2134211411446516,0.0,0.0,0.0,-0.0666010538727517,-0.9977796849119744,1742308768.9770687
1742308768,997024522,-2.4111109270647577,-1.2108128398930738,0.0,0.0,0.0,-0.075045213653064,-0.9971801321264708,1742308768.9970245
1742308769,17155674,-2.3912484276750927,-1.207806209999891,0.0,0.0,0.0,-0.0834208907343012,-0.9965144028006298,1742308769.0171556
1742308769,37067458,-2.372099476914087,-1.2045775643032026,0.0,0.0,0.0,-0.0915118220473382,-0.9958039899626716,1742308769.0370674
1742308769,57214064,-2.352842874630806,-1.2010081558497412,0.0,0.0,0.0,-0.0989055019534289,-0.9950968303051418,1742308769.057214
1742308769,77245596,-2.3333996477058982,-1.197104557284872,0.0,0.0,0.0,-0.105500507576527,-0.9944192490600204,1742308769.0772457
