sec,nanosec,speed,steering_angle,time
1742308704,926676816,1.0,0.6000000238418579,1742308704.9266768
1742308704,951678589,1.0,0.6000000238418579,1742308704.9516785
1742308704,976697501,1.0,0.6000000238418579,1742308704.9766974
1742308705,1672164,1.0,0.6000000238418579,1742308705.0016723
1742308705,26672927,1.0,0.6000000238418579,1742308705.0266728
1742308705,51678309,1.0,0.6000000238418579,1742308705.0516784
1742308705,76695521,1.0,0.6000000238418579,1742308705.0766954
1742308705,101707964,1.0,0.6000000238418579,1742308705.101708
1742308705,126686667,1.0,0.6000000238418579,1742308705.1266866
1742308705,151674499,1.0,0.6000000238418579,1742308705.1516745
1742308705,176681572,1.0,0.6000000238418579,1742308705.1766815
1742308705,201672384,1.0,0.6000000238418579,1742308705.2016723
1742308705,226668177,1.0,0.6000000238418579,1742308705.2266681
1742308705,251676010,1.0,0.6000000238418579,1742308705.251676
1742308705,276677882,1.0,0.6000000238418579,1742308705.2766778
1742308705,301672765,1.0,0.6000000238418579,1742308705.3016727
1742308705,326694457,1.0,0.6000000238418579,1742308705.3266945
1742308705,351724689,1.0,0.6000000238418579,1742308705.3517246
1742308705,376688672,1.0,0.6000000238418579,1742308705.3766887
1742308705,401673235,1.0,0.6000000238418579,1742308705.4016733
1742308705,426673068,1.0,0.6000000238418579,1742308705.4266732
1742308705,451672480,1.0,0.6000000238418579,1742308705.4516726
1742308705,476668373,1.0,0.6000000238418579,1742308705.4766684
1742308705,501684755,1.0,0.6000000238418579,1742308705.5016847
1742308705,526683908,1.0,0.6000000238418579,1742308705.5266838
1742308705,551717781,1.0,0.6000000238418579,1742308705.5517178
1742308705,576712183,1.0,0.6000000238418579,1742308705.5767121
1742308705,626706479,1.0,0.6000000238418579,1742308705.6267064
1742308705,626706479,1.0,0.6000000238418579,1742308705.6267064
1742308705,651692372,1.0,0.6000000238418579,1742308705.6516924
1742308705,676684345,1.0,0.6000000238418579,1742308705.6766844
1742308705,701698378,1.0,0.6000000238418579,1742308705.7016983
1742308705,726699170,1.0,0.6000000238418579,1742308705.726699
1742308705,751693933,1.0,0.6000000238418579,1742308705.751694
1742308705,776686646,1.0,0.6000000238418579,1742308705.7766867
1742308705,801688379,1.0,0.6000000238418579,1742308705.8016884
1742308705,826677442,1.0,0.6000000238418579,1742308705.8266776
1742308705,851678074,1.0,0.6000000238418579,1742308705.8516781
1742308705,876680537,1.0,0.6000000238418579,1742308705.8766806
1742308705,901679620,1.0,0.6000000238418579,1742308705.9016795
1742308705,926680333,1.0,0.6000000238418579,1742308705.9266803
1742308705,951686855,1.0,0.6000000238418579,1742308705.9516869
1742308705,976688298,1.0,0.6000000238418579,1742308705.9766884
1742308706,1696641,1.0,0.6000000238418579,1742308706.0016966
1742308706,26668664,1.0,0.6000000238418579,1742308706.0266685
1742308706,51673027,1.0,0.6000000238418579,1742308706.051673
1742308706,76668270,1.0,0.6000000238418579,1742308706.0766683
1742308706,101682412,1.0,0.6000000238418579,1742308706.1016824
1742308706,126688475,1.0,0.6000000238418579,1742308706.1266885
1742308706,151665698,1.0,0.6000000238418579,1742308706.1516657
1742308706,176688571,1.0,0.6000000238418579,1742308706.1766887
1742308706,201688563,1.0,0.6000000238418579,1742308706.2016885
1742308706,226681356,1.0,0.6000000238418579,1742308706.2266815
1742308706,251684039,1.0,0.6000000238418579,1742308706.251684
1742308706,276678942,1.0,0.6000000238418579,1742308706.276679
1742308706,301694125,1.0,0.6000000238418579,1742308706.3016942
1742308706,326679407,1.0,0.6000000238418579,1742308706.3266795
1742308706,351622141,1.0,0.6000000238418579,1742308706.351622
1742308706,376664303,1.0,0.6000000238418579,1742308706.3766644
1742308706,401687086,1.0,0.6000000238418579,1742308706.4016871
1742308706,426679749,1.0,0.6000000238418579,1742308706.4266798
1742308706,451681711,1.0,0.6000000238418579,1742308706.4516816
1742308706,476661674,1.0,0.6000000238418579,1742308706.4766617
1742308706,501671557,1.0,0.6000000238418579,1742308706.5016716
1742308706,526656190,1.0,0.6000000238418579,1742308706.5266562
1742308706,551658353,1.0,0.6000000238418579,1742308706.5516584
1742308706,576662526,1.0,0.6000000238418579,1742308706.5766625
1742308706,601671309,1.0,0.6000000238418579,1742308706.6016712
1742308706,626663452,1.0,0.6000000238418579,1742308706.6266634
1742308706,651662745,1.0,0.6000000238418579,1742308706.6516628
1742308706,676666618,1.0,0.6000000238418579,1742308706.6766667
1742308706,701666511,1.0,0.6000000238418579,1742308706.7016666
1742308706,751700467,1.0,0.6000000238418579,1742308706.7517004
1742308706,751700467,1.0,0.6000000238418579,1742308706.7517004
1742308706,801658183,1.0,0.6000000238418579,1742308706.8016582
1742308706,826663376,1.0,0.6000000238418579,1742308706.8266635
1742308706,851653849,1.0,0.6000000238418579,1742308706.8516538
1742308706,851653849,1.0,0.6000000238418579,1742308706.8516538
1742308706,876659462,1.0,0.6000000238418579,1742308706.8766594
1742308706,926663259,1.0,0.6000000238418579,1742308706.9266632
1742308706,951658592,1.0,0.6000000238418579,1742308706.9516585
1742308706,976609115,1.0,0.6000000238418579,1742308706.9766092
1742308706,976609115,1.0,0.6000000238418579,1742308706.9766092
1742308707,1677497,1.0,0.6000000238418579,1742308707.0016775
1742308707,26660911,1.0,0.6000000238418579,1742308707.026661
1742308707,51662704,1.0,0.6000000238418579,1742308707.0516627
1742308707,76649107,1.0,0.6000000238418579,1742308707.0766492
1742308707,101661490,1.0,0.6000000238418579,1742308707.1016614
1742308707,126645943,1.0,0.6000000238418579,1742308707.126646
1742308707,151648776,1.0,0.6000000238418579,1742308707.1516488
1742308707,176665719,1.0,0.6000000238418579,1742308707.1766658
1742308707,201653532,1.0,0.6000000238418579,1742308707.2016535
1742308707,226670084,1.0,0.6000000238418579,1742308707.22667
1742308707,251656358,1.0,0.6000000238418579,1742308707.2516563
1742308707,276651661,1.0,0.6000000238418579,1742308707.2766516
1742308707,301660884,1.0,0.6000000238418579,1742308707.3016608
1742308707,326635847,1.0,0.6000000238418579,1742308707.3266358
1742308707,351637670,1.0,0.6000000238418579,1742308707.3516376
1742308707,376636443,1.0,0.6000000238418579,1742308707.3766365
1742308707,401655556,1.0,0.6000000238418579,1742308707.4016557
1742308707,426671148,1.0,0.6000000238418579,1742308707.4266713
1742308707,451651022,1.0,0.6000000238418579,1742308707.451651
1742308707,476650745,1.0,0.6000000238418579,1742308707.4766507
1742308707,501661218,1.0,0.6000000238418579,1742308707.5016613
1742308707,526660261,1.0,0.6000000238418579,1742308707.5266602
1742308707,551654394,1.0,0.6000000238418579,1742308707.5516543
1742308707,576635728,1.0,0.6000000238418579,1742308707.5766358
1742308707,601637741,1.0,0.6000000238418579,1742308707.6016378
1742308707,626665564,1.0,0.6000000238418579,1742308707.6266656
1742308707,651650647,1.0,0.6000000238418579,1742308707.6516507
1742308707,701634464,1.0,0.6000000238418579,1742308707.7016344
1742308707,701634464,1.0,0.6000000238418579,1742308707.7016344
1742308707,726633477,1.0,0.6000000238418579,1742308707.7266335
1742308707,751637690,1.0,0.6000000238418579,1742308707.7516377
1742308707,776636303,1.0,0.6000000238418579,1742308707.7766364
1742308707,801637237,1.0,0.6000000238418579,1742308707.8016372
1742308707,851635233,1.0,0.6000000238418579,1742308707.8516352
1742308707,851635233,1.0,0.6000000238418579,1742308707.8516352
1742308707,876637886,1.0,0.6000000238418579,1742308707.876638
1742308707,901636670,1.0,0.6000000238418579,1742308707.9016366
1742308707,926656393,1.0,0.6000000238418579,1742308707.9266565
1742308707,951636326,1.0,0.6000000238418579,1742308707.9516363
1742308707,976659359,1.0,0.6000000238418579,1742308707.9766593
1742308708,1657412,1.0,0.6000000238418579,1742308708.0016575
1742308708,26658595,1.0,0.6000000238418579,1742308708.0266585
1742308708,51656739,1.0,0.6000000238418579,1742308708.0516567
1742308708,101639175,1.0,0.6000000238418579,1742308708.1016393
1742308708,101639175,1.0,0.6000000238418579,1742308708.1016393
1742308708,126639248,1.0,0.6000000238418579,1742308708.1266394
1742308708,151631152,1.0,0.6000000238418579,1742308708.151631
1742308708,176656295,1.0,0.6000000238418579,1742308708.1766562
1742308708,201631548,1.0,0.6000000238418579,1742308708.2016315
1742308708,226639342,1.0,0.6000000238418579,1742308708.2266393
1742308708,276625358,1.0,0.6000000238418579,1742308708.2766254
1742308708,276625358,1.0,0.6000000238418579,1742308708.2766254
1742308708,301630571,1.0,0.6000000238418579,1742308708.3016305
1742308708,326630355,1.0,0.6000000238418579,1742308708.3266304
1742308708,351634138,1.0,0.6000000238418579,1742308708.351634
1742308708,401632544,1.0,0.6000000238418579,1742308708.4016325
1742308708,401632544,1.0,0.6000000238418579,1742308708.4016325
1742308708,426628497,1.0,0.6000000238418579,1742308708.4266286
1742308708,451659190,1.0,0.6000000238418579,1742308708.4516592
1742308708,476624444,1.0,0.6000000238418579,1742308708.4766245
1742308708,501629047,1.0,0.6000000238418579,1742308708.501629
1742308708,526637390,1.0,0.6000000238418579,1742308708.5266373
1742308708,551627544,1.0,0.6000000238418579,1742308708.5516276
1742308708,576618208,1.0,0.6000000238418579,1742308708.5766182
1742308708,626623685,1.0,0.6000000238418579,1742308708.6266236
1742308708,626623685,1.0,0.6000000238418579,1742308708.6266236
1742308708,651625658,1.0,0.6000000238418579,1742308708.6516256
1742308708,676630391,1.0,0.6000000238418579,1742308708.6766305
1742308708,726616988,1.0,0.6000000238418579,1742308708.726617
1742308708,726616988,1.0,0.6000000238418579,1742308708.726617
1742308708,776617395,1.0,0.6000000238418579,1742308708.7766173
1742308708,776617395,1.0,0.6000000238418579,1742308708.7766173
1742308708,801639289,1.0,0.6000000238418579,1742308708.8016393
1742308708,826630952,1.0,0.6000000238418579,1742308708.826631
1742308708,876621079,1.0,0.6000000238418579,1742308708.876621
1742308708,876621079,1.0,0.6000000238418579,1742308708.876621
1742308708,901624962,1.0,0.6000000238418579,1742308708.901625
1742308708,951624459,1.0,0.6000000238418579,1742308708.9516244
1742308708,976622053,1.0,0.6000000238418579,1742308708.976622
1742308708,976622053,1.0,0.6000000238418579,1742308708.976622
1742308709,1618277,1.0,0.6000000238418579,1742308709.0016184
1742308709,26623650,1.0,0.6000000238418579,1742308709.0266237
1742308709,76624747,1.0,0.6000000238418579,1742308709.0766246
1742308709,76624747,1.0,0.6000000238418579,1742308709.0766246
1742308709,126626013,1.0,0.6000000238418579,1742308709.126626
1742308709,126626013,1.0,0.6000000238418579,1742308709.126626
1742308709,151626417,1.0,0.6000000238418579,1742308709.1516263
1742308709,176618530,1.0,0.6000000238418579,1742308709.1766186
1742308709,226621927,1.0,0.6000000238418579,1742308709.2266219
1742308709,226621927,1.0,0.6000000238418579,1742308709.2266219
1742308709,276624894,1.0,0.6000000238418579,1742308709.276625
1742308709,276624894,1.0,0.6000000238418579,1742308709.276625
1742308709,326619691,1.0,0.6000000238418579,1742308709.3266196
1742308709,326619691,1.0,0.6000000238418579,1742308709.3266196
1742308709,376612788,1.0,0.6000000238418579,1742308709.376613
1742308709,376612788,1.0,0.6000000238418579,1742308709.376613
1742308709,401608361,1.0,0.6000000238418579,1742308709.4016085
1742308709,426611764,1.0,0.6000000238418579,1742308709.4266117
1742308709,451619988,1.0,0.6000000238418579,1742308709.45162
1742308709,476617391,1.0,0.6000000238418579,1742308709.4766173
1742308709,501610535,1.0,0.6000000238418579,1742308709.5016105
1742308709,526607428,1.0,0.6000000238418579,1742308709.5266075
1742308709,576608406,1.0,0.6000000238418579,1742308709.5766084
1742308709,576608406,1.0,0.6000000238418579,1742308709.5766084
1742308709,601612309,1.0,0.6000000238418579,1742308709.6016123
1742308709,626606983,1.0,0.6000000238418579,1742308709.626607
1742308709,676624210,1.0,0.6000000238418579,1742308709.6766243
1742308709,676624210,1.0,0.6000000238418579,1742308709.6766243
1742308709,701615794,1.0,0.6000000238418579,1742308709.7016158
1742308709,726622537,1.0,0.6000000238418579,1742308709.7266226
1742308709,776611865,1.0,0.6000000238418579,1742308709.7766118
1742308709,776611865,1.0,0.6000000238418579,1742308709.7766118
1742308709,826605942,1.0,0.6000000238418579,1742308709.826606
1742308709,826605942,1.0,0.6000000238418579,1742308709.826606
1742308709,876613329,1.0,0.6000000238418579,1742308709.8766134
1742308709,876613329,1.0,0.6000000238418579,1742308709.8766134
1742308709,926608587,1.0,0.6000000238418579,1742308709.9266086
1742308709,926608587,1.0,0.6000000238418579,1742308709.9266086
1742308709,976608924,1.0,0.6000000238418579,1742308709.976609
1742308709,976608924,1.0,0.6000000238418579,1742308709.976609
1742308710,1607518,1.0,0.6000000238418579,1742308710.0016074
1742308710,26606791,1.0,0.6000000238418579,1742308710.0266068
1742308710,76609299,1.0,0.6000000238418579,1742308710.0766094
1742308710,76609299,1.0,0.6000000238418579,1742308710.0766094
1742308710,126608506,1.0,0.6000000238418579,1742308710.1266086
1742308710,126608506,1.0,0.6000000238418579,1742308710.1266086
1742308710,176608233,1.0,0.6000000238418579,1742308710.1766083
1742308710,176608233,1.0,0.6000000238418579,1742308710.1766083
1742308710,226606930,1.0,0.6000000238418579,1742308710.2266068
1742308710,226606930,1.0,0.6000000238418579,1742308710.2266068
1742308710,276611308,1.0,0.6000000238418579,1742308710.2766113
1742308710,301616771,1.0,0.6000000238418579,1742308710.3016167
1742308710,326608845,1.0,0.6000000238418579,1742308710.326609
1742308710,326608845,1.0,0.6000000238418579,1742308710.326609
1742308710,376606612,1.0,0.6000000238418579,1742308710.3766067
1742308710,401609426,1.0,0.6000000238418579,1742308710.4016094
1742308710,426608300,1.0,0.6000000238418579,1742308710.4266083
1742308710,426608300,1.0,0.6000000238418579,1742308710.4266083
1742308710,451612064,1.0,0.6000000238418579,1742308710.451612
1742308710,476612727,1.0,0.6000000238418579,1742308710.4766128
1742308710,526605605,1.0,0.6000000238418579,1742308710.5266056
1742308710,526605605,1.0,0.6000000238418579,1742308710.5266056
1742308710,551609239,1.0,0.6000000238418579,1742308710.5516093
1742308710,576608013,1.0,0.6000000238418579,1742308710.576608
1742308710,626607011,1.0,0.6000000238418579,1742308710.626607
1742308710,626607011,1.0,0.6000000238418579,1742308710.626607
1742308710,676608998,1.0,0.6000000238418579,1742308710.676609
1742308710,676608998,1.0,0.6000000238418579,1742308710.676609
1742308710,701610212,1.0,0.6000000238418579,1742308710.7016103
1742308710,726603246,1.0,0.6000000238418579,1742308710.7266033
1742308710,776600894,1.0,0.6000000238418579,1742308710.7766008
1742308710,776600894,1.0,0.6000000238418579,1742308710.7766008
1742308710,801602808,1.0,0.6000000238418579,1742308710.8016028
1742308710,826603062,1.0,0.6000000238418579,1742308710.8266032
1742308710,851626756,1.0,0.6000000238418579,1742308710.8516269
1742308710,876607570,1.0,0.6000000238418579,1742308710.8766077
1742308710,926608677,1.0,0.6000000238418579,1742308710.9266086
1742308710,926608677,1.0,0.6000000238418579,1742308710.9266086
1742308710,976603815,1.0,0.6000000238418579,1742308710.9766037
1742308711,1603639,1.0,0.6000000238418579,1742308711.0016036
1742308711,26597733,1.0,0.6000000238418579,1742308711.0265977
1742308711,26597733,1.0,0.6000000238418579,1742308711.0265977
1742308711,76598811,1.0,0.6000000238418579,1742308711.076599
1742308711,76598811,1.0,0.6000000238418579,1742308711.076599
1742308711,101594064,1.0,0.6000000238418579,1742308711.101594
1742308711,151594752,1.0,0.6000000238418579,1742308711.1515946
1742308711,176595866,1.0,0.6000000238418579,1742308711.176596
1742308711,176595866,1.0,0.6000000238418579,1742308711.176596
1742308711,226594054,1.0,0.6000000238418579,1742308711.226594
1742308711,226594054,1.0,0.6000000238418579,1742308711.226594
1742308711,276598891,1.0,0.6000000238418579,1742308711.276599
1742308711,301591685,1.0,0.6000000238418579,1742308711.3015916
1742308711,326601549,1.0,0.6000000238418579,1742308711.3266015
1742308711,351588573,1.0,0.6000000238418579,1742308711.3515885
1742308711,376591447,1.0,0.6000000238418579,1742308711.3765914
1742308711,401596131,1.0,0.6000000238418579,1742308711.401596
1742308711,426590825,1.0,0.6000000238418579,1742308711.426591
1742308711,451588719,1.0,0.6000000238418579,1742308711.4515886
1742308711,476593442,1.0,0.6000000238418579,1742308711.4765935
1742308711,501594226,1.0,0.6000000238418579,1742308711.5015943
1742308711,526608130,1.0,0.6000000238418579,1742308711.5266082
1742308711,526608130,1.0,0.6000000238418579,1742308711.5266082
1742308711,576586279,1.0,0.6000000238418579,1742308711.5765862
1742308711,601592013,1.0,0.6000000238418579,1742308711.601592
1742308711,601592013,1.0,0.6000000238418579,1742308711.601592
1742308711,651601691,1.0,0.6000000238418579,1742308711.6516018
1742308711,676592755,1.0,0.6000000238418579,1742308711.6765928
1742308711,701593609,1.0,0.6000000238418579,1742308711.7015936
1742308711,726607683,1.0,0.6000000238418579,1742308711.7266078
1742308711,751591397,1.0,0.6000000238418579,1742308711.7515914
1742308711,776589641,1.0,0.6000000238418579,1742308711.7765896
1742308711,776589641,1.0,0.6000000238418579,1742308711.7765896
1742308711,826582149,1.0,0.6000000238418579,1742308711.8265822
1742308711,851583283,1.0,0.6000000238418579,1742308711.8515832
1742308711,876586267,1.0,0.6000000238418579,1742308711.8765862
1742308711,901591171,1.0,0.6000000238418579,1742308711.901591
1742308711,901591171,1.0,0.6000000238418579,1742308711.901591
1742308711,926588655,1.0,0.6000000238418579,1742308711.9265888
1742308711,976587413,1.0,0.6000000238418579,1742308711.9765873
1742308712,1589178,1.0,0.6000000238418579,1742308712.001589
1742308712,26585562,1.0,0.6000000238418579,1742308712.0265856
1742308712,51599746,1.0,0.6000000238418579,1742308712.0515997
1742308712,76585240,1.0,0.6000000238418579,1742308712.0765853
1742308712,101586694,1.0,0.6000000238418579,1742308712.1015866
1742308712,101586694,1.0,0.6000000238418579,1742308712.1015866
1742308712,151591132,1.0,0.6000000238418579,1742308712.151591
1742308712,176586886,1.0,0.6000000238418579,1742308712.1765869
1742308712,201589200,1.0,0.6000000238418579,1742308712.201589
1742308712,201589200,1.0,0.6000000238418579,1742308712.201589
1742308712,251585988,1.0,0.6000000238418579,1742308712.251586
1742308712,276588452,1.0,0.6000000238418579,1742308712.2765884
1742308712,301584166,1.0,0.6000000238418579,1742308712.3015842
1742308712,301584166,1.0,0.6000000238418579,1742308712.3015842
1742308712,351595594,1.0,0.6000000238418579,1742308712.3515956
1742308712,376576059,1.0,0.6000000238418579,1742308712.376576
1742308712,401587532,1.0,0.6000000238418579,1742308712.4015875
1742308712,401587532,1.0,0.6000000238418579,1742308712.4015875
1742308712,451596420,1.0,0.6000000238418579,1742308712.4515965
1742308712,476579565,1.0,0.6000000238418579,1742308712.4765797
1742308712,501575578,1.0,0.6000000238418579,1742308712.5015755
1742308712,526581983,1.0,0.6000000238418579,1742308712.526582
1742308712,551587247,1.0,0.6000000238418579,1742308712.5515873
1742308712,576580501,1.0,0.6000000238418579,1742308712.5765805
1742308712,601575996,1.0,0.6000000238418579,1742308712.601576
1742308712,626566830,1.0,0.6000000238418579,1742308712.626567
1742308712,651567075,1.0,0.6000000238418579,1742308712.651567
1742308712,676573049,1.0,0.6000000238418579,1742308712.676573
1742308712,701574193,1.0,0.6000000238418579,1742308712.701574
1742308712,701574193,1.0,0.6000000238418579,1742308712.701574
1742308712,751586071,1.0,0.6000000238418579,1742308712.751586
1742308712,751586071,1.0,0.6000000238418579,1742308712.751586
1742308712,801573160,1.0,0.6000000238418579,1742308712.8015733
1742308712,801573160,1.0,0.6000000238418579,1742308712.8015733
1742308712,851617208,1.0,0.6000000238418579,1742308712.851617
1742308712,876583273,1.0,0.6000000238418579,1742308712.8765833
1742308712,901587257,1.0,0.6000000238418579,1742308712.9015872
1742308712,901587257,1.0,0.6000000238418579,1742308712.9015872
1742308712,951570186,1.0,0.6000000238418579,1742308712.9515703
1742308712,976569160,1.0,0.6000000238418579,1742308712.9765692
1742308713,1565765,1.0,0.6000000238418579,1742308713.0015657
1742308713,1565765,1.0,0.6000000238418579,1742308713.0015657
1742308713,51556323,1.0,0.6000000238418579,1742308713.0515563
1742308713,76569977,1.0,0.6000000238418579,1742308713.07657
1742308713,101562512,1.0,0.6000000238418579,1742308713.1015625
1742308713,101562512,1.0,0.6000000238418579,1742308713.1015625
1742308713,151555690,1.0,0.6000000238418579,1742308713.1515558
1742308713,151555690,1.0,0.6000000238418579,1742308713.1515558
1742308713,201557239,1.0,0.6000000238418579,1742308713.2015572
1742308713,201557239,1.0,0.6000000238418579,1742308713.2015572
1742308713,251552977,1.0,0.6000000238418579,1742308713.251553
1742308713,251552977,1.0,0.6000000238418579,1742308713.251553
1742308713,301554526,1.0,0.6000000238418579,1742308713.3015544
1742308713,301554526,1.0,0.6000000238418579,1742308713.3015544
1742308713,351551224,1.0,0.6000000238418579,1742308713.3515513
1742308713,376565558,1.0,0.6000000238418579,1742308713.3765655
1742308713,401555623,1.0,0.6000000238418579,1742308713.4015555
1742308713,401555623,1.0,0.6000000238418579,1742308713.4015555
1742308713,451563581,1.0,0.6000000238418579,1742308713.4515636
1742308713,451563581,1.0,0.6000000238418579,1742308713.4515636
1742308713,501565170,1.0,0.6000000238418579,1742308713.5015652
1742308713,526560694,1.0,0.6000000238418579,1742308713.5265608
1742308713,551555709,1.0,0.6000000238418579,1742308713.5515556
1742308713,551555709,1.0,0.6000000238418579,1742308713.5515556
1742308713,601569628,1.0,0.6000000238418579,1742308713.6015697
1742308713,626583562,1.0,0.6000000238418579,1742308713.6265836
1742308713,651562707,1.0,0.6000000238418579,1742308713.6515627
1742308713,676564371,1.0,0.6000000238418579,1742308713.6765645
1742308713,701581636,1.0,0.6000000238418579,1742308713.7015817
1742308713,726563770,1.0,0.6000000238418579,1742308713.7265637
1742308713,751560905,1.0,0.6000000238418579,1742308713.751561
1742308713,776574989,1.0,0.6000000238418579,1742308713.776575
1742308713,801566614,1.0,0.6000000238418579,1742308713.8015666
1742308713,826582458,1.0,0.6000000238418579,1742308713.8265824
1742308713,851562633,1.0,0.6000000238418579,1742308713.8515627
1742308713,876562197,1.0,0.6000000238418579,1742308713.876562
1742308713,901567142,1.0,0.6000000238418579,1742308713.9015672
1742308713,926577756,1.0,0.6000000238418579,1742308713.9265778
1742308713,951569851,1.0,0.6000000238418579,1742308713.9515698
1742308713,976574685,1.0,0.6000000238418579,1742308713.9765747
1742308714,1565790,1.0,0.6000000238418579,1742308714.0015657
1742308714,26578984,1.0,0.6000000238418579,1742308714.026579
1742308714,51526039,1.0,0.6000000238418579,1742308714.051526
1742308714,76556423,1.0,0.6000000238418579,1742308714.0765564
1742308714,101549287,1.0,0.6000000238418579,1742308714.1015494
1742308714,126548922,1.0,0.6000000238418579,1742308714.126549
1742308714,151551886,1.0,0.6000000238418579,1742308714.151552
1742308714,176562901,1.0,0.6000000238418579,1742308714.1765628
1742308714,201574625,1.0,0.6000000238418579,1742308714.2015746
1742308714,226568340,1.0,0.6000000238418579,1742308714.2265682
1742308714,251562054,1.0,0.6000000238418579,1742308714.251562
1742308714,276561479,1.0,0.6000000238418579,1742308714.2765615
1742308714,301557323,1.0,0.6000000238418579,1742308714.3015573
1742308714,326555608,1.0,0.6000000238418579,1742308714.3265555
1742308714,351555342,1.0,0.6000000238418579,1742308714.3515553
1742308714,376557777,1.0,0.6000000238418579,1742308714.3765578
1742308714,401559711,1.0,0.6000000238418579,1742308714.4015598
1742308714,426554316,1.0,0.6000000238418579,1742308714.4265542
1742308714,451562740,1.0,0.6000000238418579,1742308714.4515626
1742308714,476559945,1.0,0.6000000238418579,1742308714.4765599
1742308714,501561619,1.0,0.6000000238418579,1742308714.5015616
1742308714,526569174,1.0,0.6000000238418579,1742308714.5265691
1742308714,551558059,1.0,0.6000000238418579,1742308714.551558
1742308714,576575093,1.0,0.6000000238418579,1742308714.576575
1742308714,601559758,1.0,0.6000000238418579,1742308714.6015596
1742308714,626563373,1.0,0.6000000238418579,1742308714.6265633
1742308714,651563778,1.0,0.6000000238418579,1742308714.651564
1742308714,676575002,1.0,0.6000000238418579,1742308714.676575
1742308714,701560647,1.0,0.6000000238418579,1742308714.7015607
1742308714,726566672,1.0,0.6000000238418579,1742308714.7265666
1742308714,751559997,1.0,0.6000000238418579,1742308714.75156
1742308714,776549861,1.0,0.6000000238418579,1742308714.7765498
1742308714,801552126,1.0,0.6000000238418579,1742308714.801552
1742308714,826537741,1.0,0.6000000238418579,1742308714.8265378
1742308714,851535926,1.0,0.6000000238418579,1742308714.851536
1742308714,876547320,1.0,0.6000000238418579,1742308714.8765473
1742308714,901548985,1.0,0.6000000238418579,1742308714.901549
1742308714,926557479,1.0,0.6000000238418579,1742308714.9265575
1742308714,951549504,1.0,0.6000000238418579,1742308714.9515495
1742308714,976547409,1.0,0.6000000238418579,1742308714.9765475
1742308715,1551323,1.0,0.6000000238418579,1742308715.0015514
1742308715,26546088,1.0,0.6000000238418579,1742308715.026546
1742308715,51537803,1.0,0.6000000238418579,1742308715.0515378
1742308715,76544978,1.0,0.6000000238418579,1742308715.076545
1742308715,101541513,1.0,0.6000000238418579,1742308715.1015415
1742308715,126536887,1.0,0.6000000238418579,1742308715.1265368
1742308715,151543502,1.0,0.6000000238418579,1742308715.1515436
1742308715,176544757,1.0,0.6000000238418579,1742308715.1765447
1742308715,201542531,1.0,0.6000000238418579,1742308715.2015426
1742308715,226547406,1.0,0.6000000238418579,1742308715.2265475
1742308715,251544381,1.0,0.6000000238418579,1742308715.2515445
1742308715,276510816,1.0,0.6000000238418579,1742308715.2765107
1742308715,301548570,1.0,0.6000000238418579,1742308715.3015485
1742308715,326530935,1.0,0.6000000238418579,1742308715.326531
1742308715,351532760,1.0,0.6000000238418579,1742308715.3515327
1742308715,376542334,1.0,0.6000000238418579,1742308715.3765423
1742308715,401542339,1.0,0.6000000238418579,1742308715.4015424
1742308715,426540974,1.0,0.6000000238418579,1742308715.426541
1742308715,451542509,1.0,0.6000000238418579,1742308715.4515426
1742308715,476542264,1.0,0.6000000238418579,1742308715.4765422
1742308715,501541619,1.0,0.6000000238418579,1742308715.5015416
1742308715,526538293,1.0,0.6000000238418579,1742308715.5265384
1742308715,551541599,1.0,0.6000000238418579,1742308715.5515416
1742308715,576539733,1.0,0.6000000238418579,1742308715.5765398
1742308715,601539788,1.0,0.6000000238418579,1742308715.6015399
1742308715,626540753,1.0,0.6000000238418579,1742308715.6265407
1742308715,651529878,1.0,0.6000000238418579,1742308715.6515298
1742308715,676538913,1.0,0.6000000238418579,1742308715.676539
1742308715,701538338,1.0,0.6000000238418579,1742308715.7015383
1742308715,726527033,1.0,0.6000000238418579,1742308715.726527
1742308715,751529178,1.0,0.6000000238418579,1742308715.7515292
1742308715,776539183,1.0,0.6000000238418579,1742308715.776539
1742308715,801547667,1.0,0.6000000238418579,1742308715.8015478
1742308715,826543752,1.0,0.6000000238418579,1742308715.8265438
1742308715,851542947,1.0,0.6000000238418579,1742308715.851543
1742308715,876541982,1.0,0.6000000238418579,1742308715.876542
1742308715,901542797,1.0,0.6000000238418579,1742308715.901543
1742308715,926538192,1.0,0.6000000238418579,1742308715.9265382
1742308715,951554627,1.0,0.6000000238418579,1742308715.9515545
1742308715,976551912,1.0,0.6000000238418579,1742308715.976552
1742308716,1538727,1.0,0.6000000238418579,1742308716.0015388
1742308716,26541522,1.0,0.6000000238418579,1742308716.0265415
1742308716,51539187,1.0,0.6000000238418579,1742308716.0515392
1742308716,76539281,1.0,0.6000000238418579,1742308716.0765393
1742308716,101539396,1.0,0.6000000238418579,1742308716.1015394
1742308716,126526821,1.0,0.6000000238418579,1742308716.1265268
1742308716,151525506,1.0,0.6000000238418579,1742308716.1515255
1742308716,176532361,1.0,0.6000000238418579,1742308716.1765323
1742308716,201531566,1.0,0.6000000238418579,1742308716.2015316
1742308716,226533901,1.0,0.6000000238418579,1742308716.226534
1742308716,251527496,1.0,0.6000000238418579,1742308716.2515275
1742308716,276531191,1.0,0.6000000238418579,1742308716.2765312
