sec,nanosec,ax,ay,az,gx,gy,gz,time
1742308748,991700175,-0.0849609375,0.02392578125,1.04296875,-3.11279296875,-5.0048828125,15.625,1742308748.9917002
1742308749,16909316,-0.1142578125,0.119140625,1.0107421875,3.84521484375,-2.50244140625,19.04296875,1742308749.0169094
1742308749,36644185,0.03857421875,0.13427734375,0.97802734375,-0.48828125,-3.47900390625,18.06640625,1742308749.0366442
1742308749,56724218,-0.0078125,0.06884765625,0.9296875,-3.2958984375,2.99072265625,18.6767578125,1742308749.0567243
1742308749,76762618,0.04345703125,0.04931640625,0.95166015625,0.79345703125,-1.28173828125,18.73779296875,1742308749.0767627
1742308749,97164997,0.04296875,0.06103515625,0.99072265625,1.64794921875,6.591796875,18.24951171875,1742308749.097165
1742308749,116837208,-0.03564453125,0.0615234375,0.94091796875,1.5869140625,2.0751953125,20.20263671875,1742308749.1168373
1742308749,136739059,0.04150390625,0.08837890625,0.94384765625,-0.9765625,4.5166015625,19.83642578125,1742308749.136739
1742308749,156674671,-0.00830078125,0.1435546875,1.0419921875,4.0283203125,1.28173828125,19.8974609375,1742308749.1566746
1742308749,176701006,0.01611328125,0.0947265625,0.931640625,2.50244140625,0.18310546875,19.47021484375,1742308749.176701
1742308749,196878770,-0.060546875,0.02783203125,0.91357421875,-0.42724609375,-3.47900390625,20.20263671875,1742308749.1968787
1742308749,217093495,0.037109375,0.01611328125,0.95361328125,1.0986328125,-1.28173828125,19.287109375,1742308749.2170935
1742308749,231901415,0.02099609375,0.11572265625,1.01220703125,4.150390625,4.8828125,20.08056640625,1742308749.2319014
1742308749,251846276,0.0302734375,0.1083984375,0.9873046875,-3.41796875,-0.732421875,22.94921875,1742308749.2518463
1742308749,276848329,-0.01708984375,0.0546875,1.1689453125,4.08935546875,4.7607421875,26.91650390625,1742308749.2768483
1742308749,296905417,-0.0302734375,0.14453125,0.99072265625,13.0615234375,-3.90625,27.03857421875,1742308749.2969055
1742308749,317033164,0.005859375,0.1484375,0.826171875,-2.197265625,3.662109375,28.4423828125,1742308749.317033
1742308749,336571738,-0.04150390625,0.00927734375,0.95654296875,-6.9580078125,0.0,33.75244140625,1742308749.3365717
1742308749,356703613,0.03466796875,0.029296875,1.06787109375,0.244140625,7.26318359375,34.60693359375,1742308749.3567035
1742308749,376721211,0.02001953125,0.1181640625,1.06298828125,5.43212890625,-0.79345703125,33.69140625,1742308749.3767211
1742308749,397388048,0.03125,0.1064453125,1.03076171875,3.5400390625,3.0517578125,32.958984375,1742308749.397388
1742308749,416986113,-0.0419921875,0.04736328125,1.0205078125,2.25830078125,-2.62451171875,35.94970703125,1742308749.4169862
1742308749,436558448,0.08935546875,0.056640625,0.876953125,3.35693359375,-0.79345703125,36.07177734375,1742308749.4365585
1742308749,456883481,0.0478515625,0.03759765625,0.880859375,2.74658203125,2.197265625,34.1796875,1742308749.4568834
1742308749,476516555,0.0673828125,0.01953125,0.9453125,2.8076171875,-0.67138671875,33.99658203125,1742308749.4765165
1742308749,496735280,0.080078125,0.06396484375,0.986328125,0.91552734375,7.32421875,32.5927734375,1742308749.4967353
1742308749,516727246,0.10009765625,0.12353515625,0.9228515625,0.79345703125,2.8076171875,31.8603515625,1742308749.5167272
1742308749,537014838,-0.01171875,0.10986328125,0.90380859375,-4.57763671875,4.57763671875,32.2265625,1742308749.5370147
1742308749,556811405,-0.13623046875,0.03125,0.970703125,1.77001953125,-2.50244140625,34.48486328125,1742308749.5568113
1742308749,576703496,0.04150390625,0.078125,1.00244140625,3.60107421875,-4.8828125,34.11865234375,1742308749.5767035
1742308749,596789001,0.02685546875,0.11083984375,0.8994140625,-1.77001953125,-1.953125,31.79931640625,1742308749.596789
1742308749,616859177,0.12060546875,0.13134765625,1.06982421875,0.0,7.6904296875,33.26416015625,1742308749.6168592
1742308749,636678209,-0.0498046875,0.10888671875,0.912109375,8.85009765625,1.52587890625,34.48486328125,1742308749.6366782
1742308749,656595324,0.10107421875,0.15185546875,0.751953125,-4.638671875,6.04248046875,33.3251953125,1742308749.6565952
1742308749,676714175,-0.03857421875,0.07861328125,1.0078125,-7.26318359375,3.11279296875,39.12353515625,1742308749.6767142
1742308749,696741726,-0.029296875,0.07861328125,1.0205078125,3.5400390625,-1.0986328125,42.54150390625,1742308749.6967418
1742308749,716763260,0.0380859375,0.1552734375,0.83740234375,2.685546875,-3.60107421875,44.86083984375,1742308749.7167633
1742308749,736592405,0.0576171875,0.09130859375,0.8564453125,-3.60107421875,1.3427734375,44.25048828125,1742308749.7365923
1742308749,756847707,0.076171875,0.02685546875,1.060546875,-1.708984375,5.9814453125,42.29736328125,1742308749.7568476
1742308749,776906235,0.04931640625,0.0439453125,1.05615234375,-0.244140625,1.15966796875,42.3583984375,1742308749.7769063
1742308749,796932666,0.02490234375,0.01123046875,1.0986328125,2.8076171875,4.150390625,41.9921875,1742308749.7969327
1742308749,816746354,-0.0068359375,-0.01025390625,0.99609375,4.82177734375,-4.08935546875,40.58837890625,1742308749.8167462
1742308749,836708527,0.0498046875,0.0400390625,1.04248046875,0.9765625,1.03759765625,38.75732421875,1742308749.8367085
1742308749,856625610,0.017578125,-0.00341796875,0.9921875,2.44140625,3.11279296875,40.95458984375,1742308749.8566256
1742308749,876581703,0.0478515625,-0.02001953125,0.841796875,1.708984375,-3.41796875,42.66357421875,1742308749.8765817
1742308749,896969650,0.076171875,0.0712890625,0.89697265625,-2.86865234375,0.0,42.66357421875,1742308749.8969696
1742308749,916645573,0.04443359375,0.10791015625,1.1298828125,0.8544921875,0.48828125,43.3349609375,1742308749.9166455
1742308749,936677828,0.02099609375,0.08251953125,1.08837890625,1.64794921875,4.5166015625,43.5791015625,1742308749.936678
1742308749,956731460,0.00537109375,0.06591796875,0.95849609375,-2.44140625,4.0283203125,45.59326171875,1742308749.9567316
1742308749,976955146,-0.03173828125,-0.0615234375,1.1298828125,6.28662109375,-0.06103515625,43.45703125,1742308749.9769552
1742308749,997105965,0.10986328125,0.06103515625,0.98046875,-0.1220703125,4.8828125,40.22216796875,1742308749.997106
1742308750,16789463,-0.06689453125,0.0234375,1.00537109375,-4.7607421875,1.15966796875,42.17529296875,1742308750.0167894
1742308750,36721893,0.0029296875,-0.06689453125,0.966796875,3.0517578125,2.74658203125,44.7998046875,1742308750.036722
1742308750,56682867,-0.02880859375,0.07763671875,0.98095703125,-0.3662109375,1.5869140625,45.10498046875,1742308750.0566828
1742308750,76642914,0.02001953125,0.1005859375,1.11181640625,-5.18798828125,6.04248046875,44.5556640625,1742308750.076643
1742308750,96809528,0.02685546875,0.05419921875,1.0849609375,-0.732421875,-1.40380859375,44.0673828125,1742308750.0968096
1742308750,116856361,0.0400390625,0.0693359375,0.93896484375,1.28173828125,6.16455078125,43.5791015625,1742308750.1168563
1742308750,136642482,0.0234375,0.138671875,0.94140625,6.7138671875,-1.953125,42.96875,1742308750.1366425
1742308750,156713413,0.0234375,0.10546875,0.9951171875,3.72314453125,1.03759765625,40.52734375,1742308750.1567135
1742308750,176736469,0.076171875,0.0546875,1.0009765625,-0.244140625,5.55419921875,38.63525390625,1742308750.1767364
1742308750,196826120,0.10546875,0.0419921875,0.94091796875,1.3427734375,5.9814453125,37.53662109375,1742308750.1968262
1742308750,217000254,-0.04052734375,0.1435546875,0.8740234375,2.50244140625,1.89208984375,38.51318359375,1742308750.2170002
1742308750,236642434,-0.00439453125,0.130859375,0.91162109375,0.8544921875,-6.65283203125,40.4052734375,1742308750.2366424
1742308750,256740438,0.08154296875,0.0927734375,0.94091796875,3.0517578125,-1.708984375,41.259765625,1742308750.2567403
1742308750,276991534,0.07958984375,0.08935546875,0.88671875,0.732421875,-0.18310546875,42.41943359375,1742308750.2769916
1742308750,296756854,0.09423828125,0.01416015625,0.88623046875,-1.8310546875,0.9765625,42.96875,1742308750.2967567
1742308750,316755174,0.06103515625,0.060546875,0.92041015625,7.38525390625,1.89208984375,42.17529296875,1742308750.316755
1742308750,336624306,0.11181640625,0.251953125,0.79296875,-0.91552734375,10.31494140625,41.07666015625,1742308750.3366244
1742308750,356597761,-0.0068359375,0.14697265625,0.89404296875,-10.7421875,1.03759765625,43.8232421875,1742308750.3565977
1742308750,376556240,0.01513671875,0.00927734375,0.92626953125,-3.90625,2.13623046875,45.0439453125,1742308750.3765562
1742308750,396819560,-0.0166015625,0.0625,0.8623046875,0.48828125,4.33349609375,41.9921875,1742308750.3968196
1742308750,416853914,0.02294921875,0.1328125,0.86865234375,-3.173828125,-3.173828125,38.87939453125,1742308750.416854
